dataset,model,attack,attack_success_rates,l0_distances,l1_distances,l2_distances,linf_distances,mahalanobis_distances,sensitivity,outliner_rates,epsilons
jm1,MLP,LinfFGSM,0.9986219568213137,20.021159153633853,0.10000000603791762,0.39449136134617463,1.7135539894380367,17.104114869937096,0.1956059360378032,1.0,0.1
jm1,MLP,LinfPGD,0.9977032613688562,20.064456721915285,0.0999910782912873,0.3910287288746507,1.6994850482469215,8428.193397040763,0.19517122477320456,1.0,0.1
jm1,MLP,LinfBIM,0.9986219568213137,20.057497700091997,0.10000000603791762,0.3946970922336078,1.716492239169934,16.894400554080228,0.1952492164682662,1.0,0.1
jm1,MLP,L2CarliniWagner,0.44740468534680755,20.99794661190965,0.08418625800715775,0.13241701174499654,0.43850966827125604,22017.30250605204,0.1495430118280167,0.6365503080082136,0.5
jm1,MLP,L2DeepFool,0.9990813045475425,16.79310344827586,0.06624737550943405,0.1676162854845946,0.6599441367788134,5681567.024597566,0.11927607967700253,0.8335632183908046,0.5
jm1,TabTransformer,L2Gaussian,0.28341754708314193,18.640194489465156,0.4060948459217189,0.6921339324363047,2.00925788500707,46867981.382834174,0.8407812488040429,1.0,1.0
jm1,TabTransformer,LinfFGSM,1.0,18.908589802480478,0.3000000127286171,0.9624966626929536,3.2257540868847645,776090.7954818886,0.6090966656660344,1.0,0.3
jm1,TabTransformer,LinfPGD,0.9889756545705098,20.41802136553646,0.2606565444429586,0.5614253033732903,1.9800371585255494,23904216.31758064,0.47850123755166657,1.0,0.3
jm1,TabTransformer,LinfBIM,1.0,19.102434542949013,0.14160772148121045,0.35498993950230734,1.2262750238686677,5033427.852530675,0.28772381434048544,1.0,0.3
jm1,TabTransformer,L2CarliniWagner,0.7326596233348645,20.99811912225705,0.033792712598352016,0.04969378583369542,0.14465209533863,2996.106456545357,0.06002718396997854,0.7780564263322884,0.3
jm1,TabTransformer,L2DeepFool,0.9995406522737712,15.375,0.04706662278819268,0.0645247607401817,0.18013591518341426,15483.361085754257,0.09403123713673267,0.8069852941176471,0.5
jm1,FTTransformer,L2Gaussian,0.4533762057877814,18.839918946301925,0.4238842409764621,0.7327710518721027,2.1483617765562877,54102020.44639306,0.8680749787083755,1.0,1.0
jm1,FTTransformer,LinfFGSM,0.9196141479099679,19.88161838161838,0.30000001208467797,1.1269267010283874,4.587492855665805,128780835.2117184,0.5855132965119807,1.0,0.3
jm1,FTTransformer,LinfPGD,0.9977032613688562,20.174493554327807,0.2969377955445817,1.0660730275646209,4.323230662316249,44333187.52627772,0.5543394650077074,1.0,0.3
jm1,FTTransformer,LinfBIM,0.9232889297197979,19.933333333333334,0.26766942581393527,1.0363699071294632,4.25807653075427,9407555.746482862,0.5148530927982496,1.0,0.3
jm1,FTTransformer,L2CarliniWagner,0.46531924666972896,20.99802566633761,0.08659094913570131,0.14739889756805633,0.47705989163302914,734689.9749760187,0.15381454861623053,0.650542941757157,0.5
jm1,FTTransformer,L2DeepFool,0.9214515388148828,16.291625124626123,0.11094839953708788,0.2484825790965612,0.9518001106932595,14846522.405178303,0.20169317103636378,0.8195413758723828,0.5
BreastCancer,LogisticRegression,L2Gaussian,0.11403508771929824,30.0,0.4001102630908673,0.871811949289762,3.8094304341536303,93.9835854911836,0.09880443891653648,1.0,1.0
BreastCancer,LogisticRegression,LinfFGSM,1.0,29.92982456140351,0.30000003335768716,1.491753169319086,7.859931632092125,30.62192936982298,0.07426379457638975,1.0,0.3
BreastCancer,LogisticRegression,LinfPGD,1.0,29.92982456140351,0.3000000289134812,1.4038850759205066,7.317016693583706,38.77082014995662,0.07426379444567781,1.0,0.3
BreastCancer,LogisticRegression,LinfBIM,1.0,29.92982456140351,0.30000003335768716,1.491753169319086,7.859931632092125,30.62192936982298,0.07426379457638975,1.0,0.3
BreastCancer,LogisticRegression,L2CarliniWagner,0.9824561403508771,29.973214285714285,0.12728381732345692,0.41568811516235166,2.0025163885937736,18.498808067054284,0.03143185228611107,0.9107142857142857,1.0
BreastCancer,LogisticRegression,L2DeepFool,1.0,28.087719298245613,0.09392374381422997,0.31589398129532736,1.4768990156681914,18.12894339836128,0.023290534159617925,0.8859649122807017,1.0
BreastCancer,MLP,L2Gaussian,0.09649122807017543,30.0,0.39080997759645636,0.860997660593553,3.7275661771947686,92.23377889449722,0.09650780328295448,1.0,1.0
BreastCancer,MLP,LinfFGSM,0.9912280701754386,29.86725663716814,0.3000000303825446,1.4714346828713882,7.708556137253753,56.45919169825053,0.07444233091267864,1.0,0.3
BreastCancer,MLP,LinfPGD,0.9912280701754386,29.92920353982301,0.3000000309100193,1.3779307192405768,7.089331951816525,53.14849840194956,0.07426378032011269,1.0,0.3
BreastCancer,MLP,LinfBIM,1.0,29.763157894736842,0.30000003466480657,1.4966661564090795,7.900398622479355,50.78233712826867,0.07469275783289943,1.0,0.3
BreastCancer,MLP,L2CarliniWagner,0.9035087719298246,29.990291262135923,0.13923107659064451,0.4473747875428563,2.1615088618568423,31.62562135850995,0.03438214447647763,0.9223300970873787,1.0
BreastCancer,MLP,L2DeepFool,0.9473684210526315,29.02777777777778,0.1734909366954256,0.479665935298221,2.201397591649934,17.03719033762049,0.0432733549565051,0.8148148148148148,1.0
BreastCancer,TabTransformer,L2Gaussian,0.23684210526315788,30.0,0.3726536918569494,0.8826239925843699,3.8082569351902715,109.11054770187371,0.09202423526181115,1.0,1.0
BreastCancer,TabTransformer,LinfFGSM,0.6842105263157895,29.96153846153846,0.30000003713827866,1.4567640316792023,7.613716932443472,57.57606903905325,0.07418117863245499,1.0,0.3
BreastCancer,TabTransformer,LinfPGD,0.8859649122807017,29.980198019801982,0.4875397224827568,1.278462568722149,5.794268697795301,95.79682487333393,0.12047456920442015,1.0,0.5
BreastCancer,TabTransformer,LinfBIM,0.6929824561403509,26.253164556962027,0.4503093980535676,1.1965851504591447,5.268272831470152,107.07094858472007,0.13067948341935495,1.0,0.5
BreastCancer,TabTransformer,L2CarliniWagner,0.6666666666666666,29.973684210526315,0.07481117851689066,0.25304232633104107,1.2345868807016431,13.181558226549049,0.018474099385790355,0.8421052631578947,1.0
BreastCancer,TabTransformer,L2DeepFool,0.7192982456140351,26.670731707317074,0.11405258080581339,0.2478749772610793,1.0467678472717725,23.477004077135916,0.028201375593841765,0.6829268292682927,1.0
BreastCancer,FTTransformer,L2Gaussian,0.18421052631578946,30.0,0.38844381059919086,0.9038160017558506,3.9993283294496083,102.71430311492107,0.09592349366063163,1.0,1.0
BreastCancer,FTTransformer,LinfFGSM,0.3508771929824561,29.925,0.300000037252903,1.477023434638977,7.7633548974990845,244.91457868038142,0.07428871188312769,1.0,0.3
BreastCancer,FTTransformer,LinfPGD,0.7982456140350878,29.89010989010989,0.8422174185186952,2.1136909251684672,8.99587746504899,195.33665383282138,0.20881039624685768,1.0,1.0
BreastCancer,FTTransformer,LinfBIM,0.3508771929824561,29.425,0.09400001130998134,0.3448808487504721,1.8247642695903779,57.71191542942768,0.02368892936501652,1.0,0.1
BreastCancer,FTTransformer,L2CarliniWagner,0.5350877192982456,29.9672131147541,0.16190440622998065,0.46296384135911706,2.2197309167536554,24.561706240007243,0.03998116625283818,0.6721311475409836,1.0
BreastCancer,FTTransformer,L2DeepFool,0.3508771929824561,27.675,0.13066623024642468,0.38379384520521853,1.7583018695004284,59.42588818304623,0.032361370298895055,0.925,0.5
WineQuality-White,LogisticRegression,L2Gaussian,0.32346938775510203,10.993690851735016,0.4992424582927385,0.8094390304494732,2.172192739387416,25.533620217500307,0.5371657741088597,1.0,1.0
WineQuality-White,LogisticRegression,LinfFGSM,0.9826530612244898,10.996884735202492,0.3000000248878792,0.892971733648829,2.856454253444295,19.67447246599026,0.32265584385902585,1.0,0.3
WineQuality-White,LogisticRegression,LinfPGD,1.0,10.996938775510204,0.49996740830187897,1.3300266572407313,4.111127367068311,28.551087458976813,0.5377217593849922,1.0,0.5
WineQuality-White,LogisticRegression,LinfBIM,0.9826530612244898,10.996884735202492,0.3000000248878792,0.892971733648829,2.856454253444295,19.67447246599026,0.32265584385902585,1.0,0.3
WineQuality-White,LogisticRegression,L2CarliniWagner,0.9877551020408163,10.929752066115702,0.17293943035005485,0.35916943975783544,1.0056550137697207,11.845935037306937,0.18594179854226037,0.7231404958677686,1.0
WineQuality-White,LogisticRegression,L2DeepFool,1.0,7.419387755102041,0.19805960111624124,0.3165509372968607,0.7885785121850821,11.623679481086183,0.21295061342190114,0.726530612244898,1.0
WineQuality-White,MLP,L2Gaussian,0.39387755102040817,10.992227979274611,0.5043872403357313,0.8238888452398963,2.2095559943525283,26.48506848870123,0.5427852952418549,1.0,1.0
WineQuality-White,MLP,LinfFGSM,1.0,10.996938775510204,0.30000002359857364,0.8665436039165575,2.730539192228901,29.089210793833786,0.32265409821150254,1.0,0.3
WineQuality-White,MLP,LinfPGD,1.0,10.996938775510204,0.2997068529378395,0.7106488299917202,2.1161729879525244,18.72668164447247,0.3223388808418293,1.0,0.3
WineQuality-White,MLP,LinfBIM,1.0,10.736734693877551,0.3000000206487519,0.7790979659070774,2.3618840415867006,21.361878967920518,0.3312007168117835,1.0,0.3
WineQuality-White,MLP,L2CarliniWagner,0.9959183673469387,10.94672131147541,0.08169729836866237,0.1515031486422446,0.4280387670191513,4.700434198107361,0.08783967117754202,0.42418032786885246,0.5
WineQuality-White,MLP,L2DeepFool,1.0,8.214285714285714,0.07745171087813013,0.12399705013477633,0.3136717920771287,5.433846383915692,0.08328666987321671,0.463265306122449,0.5
WineQuality-White,TabTransformer,L2Gaussian,0.38571428571428573,10.992063492063492,0.5063928507623219,0.8173595641655896,2.1752450157094887,24.774446887720327,0.5449881469288831,1.0,1.0
WineQuality-White,TabTransformer,LinfFGSM,0.996938775510204,10.996929375639713,0.3000000255561778,0.8463415335120296,2.64018798313707,25.816209665168635,0.32265440535520945,1.0,0.3
WineQuality-White,TabTransformer,LinfPGD,0.9571428571428572,11.0,0.2903506687359769,0.5375272639905975,1.4756780470103852,9.207597830803739,0.3121805204225502,0.9776119402985075,0.3
WineQuality-White,TabTransformer,LinfBIM,0.9989795918367347,9.376915219611849,0.2936874487426844,0.5701869245812647,1.5267223463725752,8.730143230676417,0.3755411363308593,0.9775280898876404,0.3
WineQuality-White,TabTransformer,L2CarliniWagner,0.9918367346938776,10.944444444444445,0.08547189806270847,0.15265025067110455,0.4070761452312581,4.959426070258288,0.09189806282327215,0.4722222222222222,0.5
WineQuality-White,TabTransformer,L2DeepFool,0.9785714285714285,7.982273201251304,0.1025990577408805,0.14446531481056632,0.3526860625688006,4.250216710681939,0.11034148654995662,0.3305526590198123,0.5
WineQuality-White,FTTransformer,L2Gaussian,0.34285714285714286,10.99702380952381,0.498723645384113,0.8062629307664576,2.1532215859208788,26.230442441867304,0.5364375351706431,1.0,1.0
WineQuality-White,FTTransformer,LinfFGSM,0.986734693877551,10.99482936918304,0.30000002452604774,0.8851680922039785,2.8020544472500113,30.019407655019023,0.32272214011790956,1.0,0.3
WineQuality-White,FTTransformer,LinfPGD,0.9510204081632653,10.994635193133048,0.4922912906487612,0.9429695386871247,2.624248993115364,24.725602538647063,0.5295849153092491,1.0,0.5
WineQuality-White,FTTransformer,LinfBIM,0.9938775510204082,10.358316221765914,0.2671732451437802,0.6581833059660464,1.9438975528035565,17.11520731790522,0.30714838603010414,0.9989733059548255,0.3
WineQuality-White,FTTransformer,L2CarliniWagner,0.9857142857142858,10.94927536231884,0.10349994884176261,0.15791635469880613,0.3778084612166602,4.156128965693517,0.11128154340228877,0.3002070393374741,1.0
WineQuality-White,FTTransformer,L2DeepFool,0.996938775510204,8.263050153531218,0.19420839477799443,0.27618466849660955,0.5758628188627662,8.030752895022381,0.20881365472531283,0.31525076765609006,1.0
WineQuality-Red,LogisticRegression,L2Gaussian,0.40625,10.961538461538462,0.5028109658222932,0.8255509307751289,2.210101105616643,11.065827175469856,0.367739497927519,0.9923076923076923,1.0
WineQuality-Red,LogisticRegression,LinfFGSM,1.0,10.95,0.3000000236555934,0.884981201402843,2.801942451298237,9.803261175511029,0.21966331703588365,1.0,0.3
WineQuality-Red,LogisticRegression,LinfPGD,1.0,10.95,0.3000000192783773,0.8295839559286833,2.602182822674513,9.455945396745332,0.21966331051662563,1.0,0.3
WineQuality-Red,LogisticRegression,LinfBIM,1.0,10.95,0.3000000236555934,0.884981201402843,2.801942451298237,9.803261175511029,0.21966331703588365,1.0,0.3
WineQuality-Red,LogisticRegression,L2CarliniWagner,1.0,10.81875,0.0764621112270106,0.17033957108685946,0.5129485785793804,3.553138010664822,0.05570401301253565,0.215625,1.0
WineQuality-Red,LogisticRegression,L2DeepFool,0.99375,7.886792452830188,0.055895094297029685,0.1260948681547863,0.37310555835002623,3.520135118226776,0.04089016034179982,0.22641509433962265,0.5
WineQuality-Red,MLP,L2Gaussian,0.43125,10.956521739130435,0.5016131232614103,0.8200348397527916,2.202282534993213,10.75000778524578,0.3668107233833576,0.9855072463768116,1.0
WineQuality-Red,MLP,LinfFGSM,1.0,10.934375,0.30000002281740307,0.887239016406238,2.8104635566473006,11.668395060887468,0.22000480811111628,1.0,0.3
WineQuality-Red,MLP,LinfPGD,1.0,10.990625,0.3000000208616257,0.7988795338198542,2.4628349613398313,10.872496925747274,0.21876025502569973,1.0,0.3
WineQuality-Red,MLP,LinfBIM,1.0,10.940625,0.30000002356246114,0.8605262508615852,2.693599005043507,12.019603280731335,0.21985303480178117,1.0,0.3
WineQuality-Red,MLP,L2CarliniWagner,1.0,10.828125,0.07812097132045892,0.15434014882994268,0.4394062007959292,3.5107790306260838,0.056912521438062136,0.196875,0.5
WineQuality-Red,MLP,L2DeepFool,1.0,8.015625,0.09031372409663163,0.157924510580051,0.4154604804178234,3.2795995792104606,0.06628925098702894,0.140625,0.5
WineQuality-Red,TabTransformer,L2Gaussian,0.434375,10.971223021582734,0.5067010721285566,0.829708805187143,2.2189298645197915,11.079918890247372,0.3701411398837892,1.0,1.0
WineQuality-Red,TabTransformer,LinfFGSM,0.79375,10.728346456692913,0.29527561566022437,0.8615460391119709,2.714605662766404,12.204487767937716,0.21728380417495263,0.9881889763779528,0.3
WineQuality-Red,TabTransformer,LinfPGD,0.840625,10.977695167286246,0.4523251256091887,0.8126117424229263,2.223415591459735,9.09046066560829,0.33025744729104095,1.0,0.5
WineQuality-Red,TabTransformer,LinfBIM,0.796875,9.72549019607843,0.1985882435359207,0.46945061964147233,1.340758301230038,5.530610628128591,0.16690301725677414,0.8156862745098039,0.3
WineQuality-Red,TabTransformer,L2CarliniWagner,0.79375,10.791338582677165,0.05555132145931079,0.1092938934549329,0.30856218983283573,3.4440062140081382,0.04047013172436187,0.18110236220472442,0.5
WineQuality-Red,TabTransformer,L2DeepFool,0.79375,7.145669291338582,0.062217430218936894,0.1004049898781557,0.24430940724087982,3.3214115640800186,0.046333279991756175,0.16929133858267717,0.5
WineQuality-Red,FTTransformer,L2Gaussian,0.428125,10.956204379562044,0.5054016239451666,0.8259329095374058,2.199985259640826,10.877955101198982,0.36986006774606495,1.0,1.0
WineQuality-Red,FTTransformer,LinfFGSM,0.925,10.91891891891892,0.30000002450636915,0.880030893393465,2.780392569464606,10.321477875720669,0.22034384179356936,1.0,0.3
WineQuality-Red,FTTransformer,LinfPGD,0.925,10.97972972972973,0.2953882646319029,0.6888226458953844,2.03391837288399,8.035321679261628,0.21563862762539773,0.972972972972973,0.3
WineQuality-Red,FTTransformer,LinfBIM,0.925,10.45945945945946,0.24965278781648423,0.6709826511859491,2.0416525187272883,7.761369712363268,0.19354441958303387,0.9121621621621622,0.3
WineQuality-Red,FTTransformer,L2CarliniWagner,0.99375,10.839622641509434,0.10089076629696332,0.1809563504286928,0.4895103096781861,3.557341822074553,0.07361448860935395,0.1792452830188679,1.0
WineQuality-Red,FTTransformer,L2DeepFool,0.921875,7.762711864406779,0.11783274215156748,0.16847813987721674,0.3768135824193389,3.488084694719055,0.08668297383168681,0.2271186440677966,0.5
phoneme,LogisticRegression,L2Gaussian,0.30619796484736356,5.0,0.5541815808172312,0.7827148473514891,1.5167181641313605,5.353984160072443,0.693875604615831,0.9879154078549849,1.0
phoneme,LogisticRegression,LinfFGSM,0.9814986123959297,5.0,0.4996280547417525,1.0132533153984258,2.2235005427710184,5.190469747289063,0.6255705859389201,1.0,0.5
phoneme,LogisticRegression,LinfPGD,1.0,5.0,0.732338183131293,1.2744480959802287,2.732706808139614,6.357484586981063,0.9169406197227669,1.0,1.0
phoneme,LogisticRegression,LinfBIM,0.9814986123959297,5.0,0.4996280547417525,1.0132533153984258,2.2235005427710184,5.190469747289063,0.6255705859389201,1.0,0.5
phoneme,LogisticRegression,L2CarliniWagner,0.2904717853839038,4.589171974522293,2.7838833392805354e-07,4.084211013832828e-07,7.964172370874198e-07,2.205278260311532,3.8227485903727394e-07,0.06687898089171974,0.01
phoneme,LogisticRegression,L2DeepFool,0.9990749306197965,3.5462962962962963,0.295361007998387,0.3902718949649069,0.7032315388597824,2.9147015316619242,0.3698134448241304,0.23981481481481481,1.0
phoneme,MLP,L2Gaussian,0.34320074005550416,5.0,0.5663165108694863,0.8084971072538844,1.5682853649890005,5.30559971965405,0.7090694220721561,0.9865229110512129,1.0
phoneme,MLP,LinfFGSM,1.0,5.0,0.30000002609150594,0.6562047160741469,1.4595392752752383,3.81752659829659,0.37562183962719625,0.7123034227567068,0.3
phoneme,MLP,LinfPGD,0.9953746530989824,5.0,0.29915156702902235,0.5568328421133601,1.1741438652059846,3.1833981214897404,0.37455950815881495,0.39312267657992567,0.3
phoneme,MLP,LinfBIM,1.0,4.814986123959297,0.30000002631205963,0.6144295337297209,1.3196864431925552,3.3659734613391805,0.39305356428868016,0.4838112858464385,0.3
phoneme,MLP,L2CarliniWagner,0.4606845513413506,4.813253012048193,0.19497754383667645,0.30440136715150506,0.6398465012136593,3.696936842448065,0.24412606923526878,0.3232931726907631,1.0
phoneme,MLP,L2DeepFool,1.0,3.9361702127659575,0.14905082149763663,0.23049276178637235,0.47078163169193443,2.2610446131634445,0.18662245904490055,0.04625346901017576,1.0
phoneme,TabTransformer,L2Gaussian,0.34135060129509714,5.0,0.5564290068660002,0.7911188510375294,1.5353975785457021,5.386653942388971,0.6966895515195076,0.983739837398374,1.0
phoneme,TabTransformer,LinfFGSM,0.6854764107308048,4.399460188933873,0.6380697492806696,1.0491362300157225,2.211249313212921,5.872345877556931,0.7989096887681165,0.8852901484480432,1.0
phoneme,TabTransformer,LinfPGD,0.9454209065679926,5.0,0.5792144957033155,0.81022260820679,1.547008113793431,4.723832892691262,0.725218636182423,0.8522504892367906,1.0
phoneme,TabTransformer,LinfBIM,0.8603145235892692,4.208602150537635,0.2154193648407536,0.3838967992573656,0.7897000082237746,2.397000867806355,0.29195508874391995,0.11290322580645161,0.3
phoneme,TabTransformer,L2CarliniWagner,0.3098982423681776,4.737313432835821,0.06048534907289405,0.09712202695674328,0.20635357575852478,2.8398065298585142,0.07603182256303789,0.14925373134328357,1.0
phoneme,TabTransformer,L2DeepFool,0.8556891766882516,3.7621621621621624,0.21674142189928003,0.31030841048306634,0.5955213373818913,2.7408956936304296,0.2713760092086159,0.29081081081081084,1.0
phoneme,FTTransformer,L2Gaussian,0.34320074005550416,5.0,0.5572099940314126,0.8006033891776823,1.5631889418932305,5.351676829602088,0.6976674004706411,0.9811320754716981,1.0
phoneme,FTTransformer,LinfFGSM,0.6493987049028677,5.0,0.7219671917352242,1.2269261965045222,2.621939338000751,7.107554111912335,0.9039553851313741,1.0,1.0
phoneme,FTTransformer,LinfPGD,0.8260869565217391,4.997760358342665,0.4380417064182702,0.6400851463483936,1.2358659070323055,3.8044498087105665,0.5487521330493295,0.6506159014557671,0.5
phoneme,FTTransformer,LinfBIM,0.81313598519889,4.24004550625711,0.2752534866129579,0.44987099928796226,0.886981816523718,2.9093476686590365,0.4177959749865698,0.285551763367463,0.3
phoneme,FTTransformer,L2CarliniWagner,0.41905642923219244,4.827814569536423,0.06260652202808567,0.10009632657082203,0.20964985800532843,2.341813987088367,0.07838792860610705,0.1346578366445916,0.5
phoneme,FTTransformer,L2DeepFool,0.8362627197039778,3.8053097345132745,0.23272437221510747,0.34812979450429643,0.6824783044826008,3.2472643690495677,0.29138782559047954,0.4424778761061947,1.0
MiniBooNE,LogisticRegression,L2Gaussian,0.2798,49.888134381701214,0.3250169008703978,0.755742182703509,3.448713477549168,14182.489760600545,0.14930422759060352,1.0,1.0
MiniBooNE,LogisticRegression,LinfFGSM,0.992,49.884274193548386,0.10000002375848951,0.5650835600621518,3.2944495047532745,9455.439306441313,0.046008272258745084,1.0,0.1
MiniBooNE,LogisticRegression,LinfPGD,1.0,49.8852,0.3000000187754631,1.6216622053146363,9.204749436664581,28291.839617598485,0.13801819424331188,1.0,0.3
MiniBooNE,LogisticRegression,LinfBIM,0.992,49.884274193548386,0.10000002375848951,0.5650835600621518,3.2944495047532745,9455.439306441313,0.046008272258745084,1.0,0.1
MiniBooNE,LogisticRegression,L2CarliniWagner,0.278,49.13165467625899,0.004575359499711784,0.009515864663867613,0.02966229433743216,7.467464767440167,0.002092597425524532,0.20431654676258992,0.1
MiniBooNE,LogisticRegression,L2DeepFool,0.9973,38.47598515993182,0.10423418286480708,0.13096942759077676,0.32974522910515086,181.2698394777026,0.04784769059610019,0.7849192820615662,0.3
MiniBooNE,MLP,L2Gaussian,0.3204,49.98876404494382,0.3228105397920558,0.752855745622058,3.4407131419274095,14017.157215374318,0.1477247714024321,1.0,1.0
MiniBooNE,MLP,LinfFGSM,0.9939,49.99537176778348,0.10000002383960901,0.5428659533732302,3.0572161881277675,8905.7995843516,0.04574075694788041,1.0,0.1
MiniBooNE,MLP,LinfPGD,0.9921,49.9972785001512,0.10000002383960493,0.47556798298408665,2.630645373982415,8562.079615765892,0.04573836897862869,1.0,0.1
MiniBooNE,MLP,LinfBIM,0.9954,49.13361462728551,0.1000000238396124,0.5122309303113632,2.827712765606096,9092.362766560782,0.046567898243665695,1.0,0.1
MiniBooNE,MLP,L2CarliniWagner,0.8047,49.80154094693675,0.023612528102389327,0.051777508085000076,0.17044879792145765,15.000245782077528,0.010800903665885002,0.7478563439791227,0.1
MiniBooNE,MLP,L2DeepFool,0.9922,41.79399314654304,0.0446149432816541,0.07410124402229486,0.2716025343103485,296.8474604088109,0.02040484822551138,0.8496270913122355,0.3
MiniBooNE,TabTransformer,L2Gaussian,0.3671,49.935984745301006,0.3232329462430874,0.7552582131715472,3.450628625732844,14114.441500747735,0.14817550618458236,1.0,1.0
MiniBooNE,TabTransformer,LinfFGSM,0.9991,49.91272144930437,0.050000011879540986,0.2685098726014907,1.5186964722799354,5064.83414935577,0.02294029368003941,1.0,0.05
MiniBooNE,TabTransformer,LinfPGD,0.9996,49.99149659863946,0.04998688278820406,0.24347064129802504,1.4041699019431018,3681.312895300213,0.022864703905722854,1.0,0.05
MiniBooNE,TabTransformer,LinfBIM,0.9999,49.76257625762576,0.0500000118795741,0.268929684572857,1.5781260915059592,3765.05219274219,0.02297940990156514,1.0,0.05
MiniBooNE,TabTransformer,L2CarliniWagner,0.9461,49.84758482190043,0.016877369807721847,0.03615505155639746,0.12168578514528795,16.832164389060704,0.0077196505638302505,0.7904027058450481,0.1
MiniBooNE,TabTransformer,L2DeepFool,0.9997,42.4000200060018,0.019809776350569453,0.03500060438724512,0.14564796843288802,238.98816296146285,0.009061045286775137,0.8603581074322296,0.3
MiniBooNE,FTTransformer,L2Gaussian,0.3499,49.98913975421549,0.3230866105403516,0.755029505177817,3.456798347789037,14061.473565050794,0.1478283493927323,1.0,1.0
MiniBooNE,FTTransformer,LinfFGSM,0.988,49.996153846153845,0.1000000238395956,0.5417810437167704,3.057330872510609,9031.28664022506,0.04573916642953027,1.0,0.1
MiniBooNE,FTTransformer,LinfPGD,0.997,49.933901705115346,0.3000000187452722,1.3504157820998606,7.23663991600006,21781.848968063827,0.13749562233028823,1.0,0.3
MiniBooNE,FTTransformer,LinfBIM,0.9919,49.560338743824985,0.10000002383960448,0.5515110634822424,3.182491447226344,8910.765450390136,0.046150923440780645,1.0,0.1
MiniBooNE,FTTransformer,L2CarliniWagner,0.4586,49.664631487134756,0.017266686552484846,0.025434325155135648,0.06563127925568712,14.552659570201708,0.007898430315061399,0.6046663759267336,0.1
MiniBooNE,FTTransformer,L2DeepFool,0.9857,41.79618545196307,0.11971076377823857,0.15918713050652952,0.46831224069788085,776.176869727413,0.05507786833717944,0.843157147205032,0.5
